Country,Year,Month,Category,Brand,Data Type,Tier 1,Tier 2,Tier 3,Expense
Brazil,2021,7,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,419
Brazil,2021,7,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"14,920"
Brazil,2021,7,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"3,334"
Brazil,2021,7,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Innovation Insights,"11,486"
Brazil,2021,7,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,All Other Non Working,"-19,066"
Brazil,2021,7,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"-1,233"
Brazil,2021,7,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,436
Brazil,2021,7,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"9,056"
Brazil,2021,7,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"-302,585"
Brazil,2021,7,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Other Trade Programs,"47,645"
Brazil,2021,8,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"7,016"
Brazil,2021,8,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Other Agency Fees,"3,453"
Brazil,2021,8,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Consumer Tracking,"-12,087"
Brazil,2021,8,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,"46,382"
Brazil,2021,8,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"144,980"
Brazil,2021,8,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-28,192"
Brazil,2021,8,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"-4,703"
Brazil,2021,8,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"4,703"
Brazil,2021,8,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"19,770"
Brazil,2021,8,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"213,949"
Brazil,2021,8,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Other Trade Programs,"343,174"
Brazil,2021,8,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,850
Brazil,2021,8,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"18,247"
Brazil,2021,8,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Innovation Insights,"20,602"
Brazil,2021,8,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Media Placements,250
Brazil,2021,8,CSD Lemon Lime,H2OH,STB,PUSH,Trade Programs,Other Trade Programs,"55,991"
Brazil,2021,8,RTD Tea,Lipton,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"-2,194"
Brazil,2021,8,RTD Tea,Lipton,A&M,PULL - Non working,Insight,Innovation Insights,"6,525"
Brazil,2021,8,RTD Tea,Lipton,A&M,PULL - Non working,Other Non Working,All Other Non Working,137
Brazil,2021,8,RTD Tea,Lipton,STB,PUSH,Trade Programs,Other Trade Programs,"-2,635"
Brazil,2021,8,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,219
Brazil,2021,8,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"11,618"
Brazil,2021,8,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Innovation Insights,"14,607"
Brazil,2021,8,Sport Drinks,Gatorade,A&M,PULL - Non working,Package Design,Package Design,"5,674"
Brazil,2021,8,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,91
Brazil,2021,8,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"26,704"
Brazil,2021,8,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"43,900"
Brazil,2021,8,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Other Trade Programs,"144,786"
Brazil,2021,9,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"7,068"
Brazil,2021,9,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Advanced Analytics,"40,050"
Brazil,2021,9,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,"-10,600"
Brazil,2021,9,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"144,980"
Brazil,2021,9,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"-3,652"
Brazil,2021,9,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"7,009"
Brazil,2021,9,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"-4,748"
Brazil,2021,9,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"1,555"
Brazil,2021,9,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"19,770"
Brazil,2021,9,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"132,920"
Brazil,2021,9,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Other Trade Programs,"472,818"
Brazil,2021,9,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"2,942"
Brazil,2021,9,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"-3,055"
Brazil,2021,9,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Advanced Analytics,"21,566"
Brazil,2021,9,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Innovation Insights,"4,084"
Brazil,2021,9,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"-12,877"
Brazil,2021,9,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Media Placements,"5,151"
Brazil,2021,9,CSD Lemon Lime,H2OH,A&M,PULL - working,Other Working,All Other Working,"1,994"
Brazil,2021,9,CSD Lemon Lime,H2OH,STB,Others,Bottler Cooperative,CDAs,"5,163"
Brazil,2021,9,CSD Lemon Lime,H2OH,STB,PUSH,Trade Programs,Other Trade Programs,"205,931"
Brazil,2021,9,RTD Tea,Lipton,A&M,PULL - Non working,Insight,Innovation Insights,"7,277"
Brazil,2021,9,RTD Tea,Lipton,A&M,PULL - Non working,Other Non Working,All Other Non Working,74
Brazil,2021,9,RTD Tea,Lipton,STB,Others,Bottler Cooperative,CDAs,"28,057"
Brazil,2021,9,RTD Tea,Lipton,STB,PUSH,Trade Programs,Other Trade Programs,"29,135"
Brazil,2021,9,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,46
Brazil,2021,9,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"18,912"
Brazil,2021,9,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Advanced Analytics,"18,367"
Brazil,2021,9,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Innovation Insights,"1,861"
Brazil,2021,9,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"-15,965"
Brazil,2021,9,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"12,629"
Brazil,2021,9,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,"8,213"
Brazil,2021,9,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"15,842"
Brazil,2021,9,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"25,456"
Brazil,2021,9,Sport Drinks,Gatorade,STB,Others,Bottler Cooperative,CDAs,"4,159"
Brazil,2021,9,Sport Drinks,Gatorade,STB,Others,Bottler Cooperative,Other Unilateral,"1,220"
Brazil,2021,9,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Other Trade Programs,"48,598"
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"5,649"
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Advanced Analytics,"-38,431"
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Consumer Tracking,"-5,018"
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,"45,401"
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,All Other Non Working,"28,426"
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"144,980"
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"3,249"
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,-237
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"-2,169"
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"2,354"
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,-648
Brazil,2021,10,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"19,770"
Brazil,2021,10,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"350,194"
Brazil,2021,10,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Other Trade Programs,"540,915"
Brazil,2021,10,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"29,473"
Brazil,2021,10,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Innovation Insights,"4,248"
Brazil,2021,10,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,All Other Non Working,"43,406"
Brazil,2021,10,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"11,952"
Brazil,2021,10,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,-202
Brazil,2021,10,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Media Placements,"49,615"
Brazil,2021,10,CSD Lemon Lime,H2OH,A&M,PULL - working,Other Working,All Other Working,"45,958"
Brazil,2021,10,CSD Lemon Lime,H2OH,STB,PUSH,Trade Programs,Other Trade Programs,"112,261"
Brazil,2021,10,RTD Tea,Lipton,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"1,439"
Brazil,2021,10,RTD Tea,Lipton,A&M,PULL - Non working,Insight,Innovation Insights,"5,468"
Brazil,2021,10,RTD Tea,Lipton,A&M,PULL - Non working,Other Non Working,All Other Non Working,71
Brazil,2021,10,RTD Tea,Lipton,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,28
Brazil,2021,10,RTD Tea,Lipton,STB,Others,Bottler Cooperative,CDAs,"8,012"
Brazil,2021,10,RTD Tea,Lipton,STB,PUSH,Trade Programs,Other Trade Programs,"21,877"
Brazil,2021,10,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"4,631"
Brazil,2021,10,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Innovation Insights,"3,917"
Brazil,2021,10,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,All Other Non Working,"1,823"
Brazil,2021,10,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"13,619"
Brazil,2021,10,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,-271
Brazil,2021,10,Sport Drinks,Gatorade,A&M,PULL - Non working,Package Design,Package Design,583
Brazil,2021,10,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"1,268"
Brazil,2021,10,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,181
Brazil,2021,10,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"18,818"
Brazil,2021,10,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"32,474"
Brazil,2021,10,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Other Trade Programs,"45,769"
Brazil,2021,11,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"87,912"
Brazil,2021,11,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"5,000"
Brazil,2021,11,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Consumer Tracking,"8,621"
Brazil,2021,11,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,"31,197"
Brazil,2021,11,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,All Other Non Working,"5,721"
Brazil,2021,11,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"144,980"
Brazil,2021,11,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,263
Brazil,2021,11,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-9,077"
Brazil,2021,11,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"19,770"
Brazil,2021,11,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"124,552"
Brazil,2021,11,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Other Trade Programs,"264,986"
Brazil,2021,11,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"8,542"
Brazil,2021,11,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Innovation Insights,"26,361"
Brazil,2021,11,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,All Other Non Working,"-44,744"
Brazil,2021,11,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,417
Brazil,2021,11,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,-314
Brazil,2021,11,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Package Design,Package Design,"1,577"
Brazil,2021,11,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Media Placements,"-52,456"
Brazil,2021,11,CSD Lemon Lime,H2OH,A&M,PULL - working,Other Working,All Other Working,"-47,375"
Brazil,2021,11,CSD Lemon Lime,H2OH,STB,Others,Bottler Cooperative,CDAs,"20,504"
Brazil,2021,11,CSD Lemon Lime,H2OH,STB,PUSH,Trade Programs,Other Trade Programs,"102,364"
Brazil,2021,11,RTD Tea,Lipton,A&M,PULL - Non working,Insight,Innovation Insights,"90,991"
Brazil,2021,11,RTD Tea,Lipton,A&M,PULL - Non working,Other Non Working,All Other Non Working,101
Brazil,2021,11,RTD Tea,Lipton,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,834
Brazil,2021,11,RTD Tea,Lipton,STB,Others,Bottler Cooperative,CDAs,"10,182"
Brazil,2021,11,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,202
Brazil,2021,11,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"11,740"
Brazil,2021,11,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Innovation Insights,"15,551"
Brazil,2021,11,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"1,753"
Brazil,2021,11,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-13,403"
Brazil,2021,11,Sport Drinks,Gatorade,A&M,PULL - Non working,Package Design,Package Design,"29,834"
Brazil,2021,11,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"6,571"
Brazil,2021,11,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,39
Brazil,2021,11,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"24,237"
Brazil,2021,11,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"-215,316"
Brazil,2021,11,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Other Trade Programs,"268,705"
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"-83,298"
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"163,423"
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Other Agency Fees,-405
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Consumer Tracking,"-9,121"
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,"303,506"
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,All Other Non Working,"213,191"
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"144,980"
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"472,145"
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"-1,763"
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"339,279"
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"19,770"
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Product Samples,232
Brazil,2021,12,CSD Colas,PEPSI,A&M,PULL - working,Sponsorships,Sponsorships,-17
Brazil,2021,12,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"-253,665"
Brazil,2021,12,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Other Trade Programs,"-54,437"
Brazil,2021,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"617,996"
Brazil,2021,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Advanced Analytics,"-1,130"
Brazil,2021,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Innovation Insights,"29,145"
Brazil,2021,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,All Other Non Working,"19,301"
Brazil,2021,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"6,618"
Brazil,2021,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Package Design,Package Design,"297,747"
Brazil,2021,12,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Media Placements,"327,042"
Brazil,2021,12,CSD Lemon Lime,H2OH,A&M,PULL - working,Other Working,All Other Working,"-2,042"
Brazil,2021,12,CSD Lemon Lime,H2OH,STB,Others,Bottler Cooperative,CDAs,"-6,840"
Brazil,2021,12,CSD Lemon Lime,H2OH,STB,PUSH,Trade Programs,Other Trade Programs,"-81,838"
Brazil,2021,12,RTD Tea,Lipton,A&M,PULL - Non working,Insight,Innovation Insights,"50,560"
Brazil,2021,12,RTD Tea,Lipton,A&M,PULL - Non working,Other Non Working,All Other Non Working,"-7,022"
Brazil,2021,12,RTD Tea,Lipton,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,-38
Brazil,2021,12,RTD Tea,Lipton,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"1,706"
Brazil,2021,12,RTD Tea,Lipton,STB,Others,Bottler Cooperative,CDAs,"112,859"
Brazil,2021,12,RTD Tea,Lipton,STB,PUSH,Trade Programs,Other Trade Programs,"96,652"
Brazil,2021,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"2,194"
Brazil,2021,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"58,199"
Brazil,2021,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Innovation Insights,"154,908"
Brazil,2021,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,All Other Non Working,"94,243"
Brazil,2021,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"289,935"
Brazil,2021,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Package Design,Package Design,"63,361"
Brazil,2021,12,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"431,282"
Brazil,2021,12,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,"33,633"
Brazil,2021,12,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"113,809"
Brazil,2021,12,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"232,458"
Brazil,2021,12,Sport Drinks,Gatorade,STB,Others,Bottler Cooperative,CDAs,"290,740"
Brazil,2021,12,Sport Drinks,Gatorade,STB,Others,Bottler Cooperative,Other Unilateral,"22,152"
Brazil,2021,12,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Other Trade Programs,"46,757"
Brazil,2022,1,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,186
Brazil,2022,1,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"2,023"
Brazil,2022,1,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"2,481"
Brazil,2022,1,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,"22,053"
Brazil,2022,1,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"10,774"
Brazil,2022,1,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-8,210"
Brazil,2022,1,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"-459,976"
Brazil,2022,1,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"1,469"
Brazil,2022,1,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Excluded non-A&M Items,"-3,613"
Brazil,2022,1,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"5,852"
Brazil,2022,1,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"1,873"
Brazil,2022,1,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-3,673"
Brazil,2022,1,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Package Design,Package Design,"45,700"
Brazil,2022,1,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Media Placements,"465,407"
Brazil,2022,1,CSD Lemon Lime,H2OH,A&M,PULL - working,Other Working,Excluded non-A&M Items,"-2,238"
Brazil,2022,1,RTD Tea,Lipton,A&M,PULL - Non working,Agency Fees,Media Agency Fees,936
Brazil,2022,1,RTD Tea,Lipton,A&M,PULL - Non working,Insight,Innovation Insights,"4,704"
Brazil,2022,1,RTD Tea,Lipton,A&M,PULL - Non working,Package Design,Package Design,709
Brazil,2022,1,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"179,499"
Brazil,2022,1,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"4,542"
Brazil,2022,1,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-23,607"
Brazil,2022,1,Sport Drinks,Gatorade,A&M,PULL - Non working,Package Design,Package Design,471
Brazil,2022,1,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,936
Brazil,2022,1,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,"9,365"
Brazil,2022,1,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Excluded non-A&M Items,"-97,351"
Brazil,2022,1,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"8,050"
Brazil,2022,1,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"6,320"
Brazil,2022,2,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"1,186"
